Parcel_Number,sale_price,Land_Net_Acres,View_Quality,Waterfront_Type,Crime_Num,square_feet,percent_complete,condition,quality,attic_finished_square_feet,basement_square_feet,basement_finished_square_feet,porch_square_feet,attached_garage_square_feet,detached_garage_square_feet,fireplaces,stories,bedrooms,bathrooms,year_built
3000790790,307500,0.1144,0,0,23.0,1631,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2004
3000820260,310000,0.07,0,0,23.0,1504,1.0,6,5,0,0,0,0,0,1,0,2.0,3,2.5,2004
3000820390,322000,0.1,0,0,23.0,1462,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,2004
3000830040,450000,0.2,0,0,23.0,3213,1.0,6,5,0,0,0,1,1,0,1,2.0,5,3.0,2003
3000830150,365000,0.19,0,0,23.0,2415,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2003
3000840180,385000,0.17,0,0,23.0,2476,1.0,6,5,0,0,0,1,1,0,0,2.0,4,2.5,2010
3000840210,408000,0.11,0,0,23.0,2619,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2005
3000840370,375000,0.1218,0,0,23.0,2452,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2008
3000920250,325000,0.0995,0,0,23.0,2024,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.0,2005
3000930020,346200,0.1699,0,0,23.0,2100,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2005
3000930260,356500,0.131,0,0,23.0,2332,1.0,6,5,0,0,0,0,1,0,0,2.0,3,2.5,2005
3000930370,450000,0.2517,0,0,23.0,3186,1.0,6,5,0,0,0,1,1,0,2,2.0,4,2.5,2005
3000990360,465000,0.1764,0,0,23.0,3730,1.0,6,5,0,0,0,1,1,0,2,2.0,5,3.5,2006
2082220011,387000,0.1147,1,0,943.0,1668,1.0,6,5,0,1,0,1,0,0,0,1.5,4,2.0,1992
2082310060,284000,0.1492,0,0,943.0,1359,1.0,6,4,0,1,0,1,0,0,0,1.0,3,1.25,1982
2083210020,225000,0.1239,1,0,943.0,558,1.0,6,2,0,0,0,1,0,0,0,1.0,1,1.0,1962
2083280050,297000,0.1377,0,0,943.0,1942,1.0,6,2,0,0,0,0,0,0,1,1.5,3,2.0,1959
2083300033,238000,0.1377,0,0,943.0,1110,1.0,6,4,0,0,0,1,0,0,1,1.0,2,1.0,1956
2083330151,210000,0.1469,0,0,943.0,1342,1.0,6,4,0,0,0,0,0,0,1,1.0,3,1.0,1986
2083360040,160000,0.1147,0,0,943.0,1437,1.0,2,3,0,0,0,1,0,0,0,1.0,4,1.0,1961
2083420021,215000,0.4591,0,0,943.0,1402,1.0,4,3,0,0,0,0,0,0,0,1.0,3,1.0,1943
2084070030,235000,0.1104,0,0,943.0,1188,1.0,6,4,0,1,0,1,0,0,0,1.5,3,1.0,1980
2084220040,240000,0.1492,0,0,943.0,1658,1.0,6,3,0,0,0,1,0,1,0,1.5,3,1.5,1962
2084230050,182500,0.1492,0,0,943.0,744,1.0,6,3,0,0,0,1,0,0,0,1.0,2,1.0,1980
2084320070,189900,0.1163,0,0,943.0,1731,1.0,5,2,0,0,0,0,0,0,0,1.5,4,1.75,1974
2084350010,245000,0.1147,0,0,943.0,1120,1.0,6,4,0,1,0,1,0,0,0,1.5,2,1.0,1961
2085030010,241000,0.0573,0,0,943.0,1175,1.0,6,4,0,1,0,1,0,0,0,1.0,3,1.5,1989
2085150010,180000,0.2984,0,0,943.0,1746,1.0,6,5,0,0,0,0,0,0,0,1.5,4,2.0,1976
2085160030,505000,0.1492,0,0,943.0,3041,1.0,6,4,0,1,0,1,0,1,2,2.0,5,3.5,1982
2085240030,265000,0.1492,0,0,943.0,1452,1.0,4,4,0,0,0,0,0,0,1,1.0,2,1.0,1961
2085290060,250000,0.1119,0,0,943.0,1092,1.0,6,4,0,0,0,1,0,0,1,1.5,3,1.0,1985
2085350050,150000,0.1492,0,0,943.0,1596,1.0,6,4,0,0,0,1,0,0,0,1.5,4,2.0,1956
2086070010,257000,0.0895,0,0,943.0,1252,1.0,6,2,0,0,0,0,0,0,1,1.0,2,1.0,1974
2086090010,287000,0.1492,0,0,943.0,1380,1.0,6,2,0,0,0,0,0,0,0,2.0,3,2.0,1966
2086280020,245000,0.1492,0,0,943.0,1632,1.0,6,3,0,0,0,0,0,0,0,1.0,4,2.0,1990
2100200020,296500,0.2532,0,0,6433.0,1332,1.0,6,4,0,0,0,1,1,0,0,1.0,3,1.75,1991
2100600480,399900,0.1176,0,0,1351.0,2207,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.25,1993
2101000970,339900,0.1606,0,0,1351.0,1344,1.0,6,4,0,0,0,0,1,0,1,1.0,3,1.75,1996
2103400310,325000,0.179,0,0,1351.0,1134,1.0,6,4,0,0,0,0,1,0,1,1.0,3,1.75,1990
2140200040,635000,0.3908,0,0,1351.0,3487,1.0,6,8,0,0,0,1,1,0,2,2.0,3,3.0,1994
2004270040,440000,0.1492,0,0,56.0,2476,1.0,4,3,0,0,0,0,0,0,1,2.0,3,2.5,1962
2004280050,450000,0.0819,0,0,943.0,2202,1.0,6,3,0,0,0,0,0,0,1,2.5,4,2.5,1976
2006310080,335000,0.0688,0,0,943.0,1554,1.0,6,5,0,1,1,1,1,0,1,1.5,3,1.0,1985
2007160060,416500,0.0746,0,0,943.0,2096,1.0,6,2,0,0,0,0,0,0,0,3.0,5,3.0,1972
2008260061,220000,0.1119,0,0,943.0,1716,1.0,6,4,0,0,0,0,0,0,0,2.0,4,2.25,2005
2008280010,210000,0.0526,0,0,943.0,1212,1.0,6,4,1,1,0,1,0,0,0,1.0,4,2.0,1990
2008330080,275000,0.1119,0,0,943.0,2553,1.0,6,4,0,0,0,0,0,0,0,1.5,4,2.0,1977
2009200052,265500,0.04,0,0,943.0,1250,1.0,6,3,0,1,0,1,0,0,0,2.0,2,1.0,1990
2009330130,100000,0.1492,0,0,943.0,1890,1.0,6,2,0,0,0,0,0,0,1,1.0,3,2.0,1961
2009340020,102202,0.1119,0,0,943.0,1164,1.0,6,4,0,0,0,0,0,0,0,1.0,4,1.0,1987
2009360261,215000,0.1476,0,0,943.0,2120,0.975,6,4,0,0,0,0,0,0,1,1.5,6,2.5,1990
2012180020,235000,0.0746,0,0,943.0,2015,1.0,3,5,0,1,1,0,0,0,1,2.0,4,3.75,1955
2012360010,318500,0.2032,0,0,943.0,1634,1.0,6,2,0,0,0,0,0,0,0,1.0,3,1.0,2000
2013200050,305000,0.0746,0,0,943.0,1438,1.0,6,4,0,0,0,0,0,0,0,1.5,4,2.0,1993
2014140100,310000,0.0918,0,0,943.0,1479,1.0,6,5,0,1,0,1,0,0,0,1.5,3,1.75,1960
2014240050,224733,0.0482,0,0,943.0,1328,1.0,6,4,0,1,0,1,0,0,0,1.5,3,1.0,1993
2015230021,368000,0.1492,0,0,943.0,2149,1.0,6,4,0,0,0,0,0,0,1,1.0,3,1.5,1962
2015270010,508000,0.1492,0,0,943.0,4008,1.0,6,4,0,0,0,0,0,0,0,3.0,4,4.0,1985
2016290020,230000,0.0746,0,0,943.0,1405,1.0,6,6,0,0,0,1,0,0,0,2.0,3,2.5,2004
2016320010,100000,0.0731,0,0,943.0,1488,0.75,5,3,0,1,1,0,0,1,0,1.0,3,1.0,1961
2017120050,257000,0.0746,0,0,943.0,1192,1.0,6,4,0,0,0,1,0,0,1,1.5,3,1.0,1993
2017260030,250000,0.1492,0,0,943.0,1334,1.0,6,4,0,0,0,1,0,0,0,2.0,3,1.75,1995
2017260060,150000,0.0746,0,0,943.0,680,1.0,6,3,1,0,0,1,0,0,0,1.0,2,1.0,1966
2017260080,275000,0.1119,0,0,943.0,1007,1.0,6,3,1,1,0,1,0,0,0,1.0,3,1.0,1956
2018140020,400000,0.1033,0,0,943.0,2445,1.0,5,3,0,0,0,0,0,0,0,1.5,4,2.25,1952
3000990650,289900,0.0803,0,0,23.0,1458,1.0,6,5,0,0,0,1,1,0,0,2.0,3,1.5,2006
3001020050,347000,0.1291,0,0,23.0,2100,1.0,6,5,0,0,0,1,1,0,0,2.0,3,2.5,2007
3001020260,396900,0.142,0,0,23.0,2603,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2007
3001020530,342500,0.1889,0,0,23.0,2100,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2007
3001020740,380000,0.1639,0,0,23.0,2473,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2008
3001030090,415000,0.1052,0,0,23.0,2924,1.0,6,5,0,0,0,1,1,0,0,2.0,5,2.5,2008
3001030430,315000,0.0921,0,0,23.0,2004,1.0,6,5,0,0,0,1,1,0,0,2.0,3,2.5,2008
3001040380,395000,0.2481,0,0,23.0,1870,1.0,6,6,0,0,0,1,1,0,1,1.0,3,1.75,2007
3001060020,360000,0.132,0,0,23.0,2100,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2008
3001060100,415000,0.1484,0,0,23.0,3050,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2007
3001060330,384250,0.1666,0,0,23.0,2512,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2008
3001060400,407000,0.1512,0,0,23.0,2943,1.0,6,5,0,0,0,0,1,0,2,2.0,5,2.5,2009
3001060990,375000,0.2323,0,0,23.0,2473,1.0,6,5,0,0,0,1,1,0,1,2.0,4,3.5,2008
3001061570,354125,0.278,0,0,23.0,2100,1.0,6,5,0,0,0,1,1,0,0,2.0,4,2.5,2008
3001090020,419000,0.1242,0,0,23.0,2943,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2010
3001090060,365000,0.1242,0,0,23.0,2334,1.0,6,5,0,0,0,1,1,0,0,2.0,3,2.5,2010
3001090320,375000,0.1269,0,0,23.0,2630,1.0,6,5,0,0,0,1,1,0,0,2.0,3,2.5,2008
3001090550,308870,0.0781,0,0,23.0,1852,1.0,6,5,0,0,0,1,1,0,0,2.0,4,2.5,2009
3001090670,328000,0.0967,0,0,23.0,2074,1.0,6,5,0,0,0,1,1,0,1,2.0,5,2.5,2008
3001090740,335000,0.0918,0,0,23.0,2024,1.0,6,5,0,0,0,1,1,0,0,2.0,3,2.5,2009
3001100410,550000,0.3283,0,0,23.0,3564,1.0,6,6,0,0,0,1,1,0,2,2.0,4,2.5,2008
3001100700,520000,0.2014,0,0,23.0,3447,1.0,6,6,0,0,0,0,1,0,2,2.0,4,2.5,2009
3001100710,510000,0.19,0,0,23.0,3258,1.0,6,6,0,0,0,0,1,0,2,2.0,4,2.5,2009
3001150140,485000,0.1833,0,0,451.0,2440,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2016
3001170690,440000,0.1492,0,0,23.0,3712,1.0,6,5,0,0,0,1,1,0,1,2.0,4,3.5,2011
3001170980,382500,0.118,0,0,23.0,2334,1.0,6,5,0,0,0,1,1,0,0,2.0,3,2.25,2011
3001180110,479990,0.1848,0,0,23.0,3686,1.0,6,5,0,0,0,1,1,0,1,2.0,4,3.5,2011
3001230130,689000,0.2672,0,0,451.0,2587,1.0,6,7,0,0,0,1,1,0,1,1.5,4,3.0,2016
3001240340,659655,0.2262,0,0,451.0,3000,1.0,6,7,0,0,0,1,1,0,1,2.0,4,2.75,2019
2145001100,338000,0.3575,0,0,6433.0,2916,1.0,6,5,0,0,0,0,0,0,1,1.0,4,1.5,1995
2145001390,309950,0.3636,0,0,6433.0,1244,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.5,2003
2145001440,520000,0.3636,0,0,6433.0,2005,1.0,6,6,0,0,0,1,1,0,1,1.0,3,2.5,2018
2170000820,215000,0.2984,0,0,8.0,1306,1.0,6,4,0,0,0,1,1,0,1,1.0,3,2.0,1994
2200001560,161500,0.2938,0,0,46.0,1024,1.0,6,2,0,0,0,0,0,0,0,2.0,2,1.0,1974
2200003760,179900,0.1147,0,0,46.0,717,1.0,6,4,0,0,0,1,0,0,0,1.0,2,1.0,1988
2205000704,349999,0.1383,0,0,46.0,2002,1.0,6,5,0,0,0,1,1,0,0,2.0,4,2.5,2016
2235000702,295000,0.1377,0,0,943.0,1644,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,2005
2235000870,222200,0.1735,0,0,943.0,1882,1.0,6,5,0,0,0,1,0,0,1,2.0,5,1.75,1979
2235000893,196000,0.1377,0,0,943.0,1204,1.0,6,3,0,0,0,0,0,0,0,1.0,2,1.0,1968
2240000831,290000,0.2582,0,0,5407.0,1758,1.0,6,3,0,0,0,0,0,0,1,2.0,3,2.0,1975
2240002560,172000,0.1721,0,0,5407.0,464,1.0,6,1,0,0,0,1,0,0,0,1.0,1,1.0,1969
2240002742,268900,0.1721,0,0,5407.0,1304,1.0,6,4,0,0,0,0,1,0,1,1.0,3,1.75,1999
2240003070,185000,0.2152,0,0,5407.0,1544,1.0,6,3,0,0,0,1,0,0,0,1.0,3,1.0,1968
2240003482,53500,0.1148,0,0,5407.0,1808,1.0,6,5,0,0,0,0,1,0,0,2.0,3,2.5,2018
2240004292,260000,0.1722,0,0,5407.0,1368,1.0,6,3,0,1,0,1,0,0,0,2.0,3,1.75,1966
2255200010,298000,0.2272,0,0,46.0,1224,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1990
2255500100,269900,0.2203,0,0,46.0,1008,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.0,1995
2255700020,374950,0.2536,0,0,46.0,1612,1.0,6,5,0,1,1,1,0,0,1,1.0,4,2.0,1995
2255760430,296000,0.2281,0,0,46.0,1660,1.0,6,4,0,0,0,1,1,0,1,2.0,3,1.5,1984
2019160040,250000,0.0746,0,0,943.0,1632,1.0,6,3,0,1,1,1,0,0,0,1.5,5,3.0,1971
2019240040,280000,0.1119,0,0,943.0,1792,1.0,6,4,0,0,0,0,0,0,0,1.5,3,1.5,1972
2024170060,145000,0.0631,0,0,943.0,1091,1.0,6,4,0,1,1,1,0,0,1,1.0,3,1.75,1986
2025130120,165000,0.1199,0,0,943.0,1264,1.0,6,4,0,1,0,0,0,0,0,1.5,3,1.0,2006
2025160070,350000,0.2238,0,0,943.0,1495,1.0,6,5,0,0,0,1,0,0,0,1.5,3,1.75,2000
2025160090,200000,0.1492,0,0,943.0,1192,1.0,6,3,0,0,0,0,0,0,0,1.0,2,1.0,1979
2033160010,649999,0.1492,0,0,56.0,2258,1.0,6,5,0,1,1,1,0,1,1,1.5,4,2.25,1975
2034120060,740000,0.1492,0,0,56.0,2520,1.0,6,5,0,1,1,1,0,0,1,1.5,5,4.0,1974
2034230040,325000,0.0841,0,0,56.0,1356,1.0,6,5,1,1,0,0,0,0,1,1.0,4,3.0,1974
2035200010,553500,0.1865,0,0,56.0,3560,1.0,6,6,0,0,0,0,0,0,0,2.0,5,4.0,1996
2035280010,315000,0.0573,0,0,56.0,1166,1.0,6,5,0,1,0,1,0,0,1,1.5,3,1.5,1965
2037280090,479950,0.0941,0,0,56.0,1688,1.0,6,6,0,1,0,0,0,0,1,1.5,4,1.75,1974
2038170040,481000,0.1492,0,0,56.0,1878,1.0,6,5,0,1,0,1,0,0,1,1.5,2,1.75,1961
2038180011,591000,0.1394,0,0,56.0,2336,1.0,6,5,1,1,0,1,0,0,1,2.0,5,2.0,1975
2038180020,464950,0.0746,0,0,56.0,1716,1.0,6,3,0,0,0,0,0,0,1,2.0,3,1.0,1984
2038250050,550000,0.0746,0,0,56.0,1986,1.0,6,4,0,0,0,0,0,0,0,3.0,3,2.25,2010
2038270020,422480,0.0746,0,0,56.0,1170,1.0,6,4,0,1,1,0,0,0,1,1.0,3,1.75,1974
2038290020,435000,0.1119,0,0,56.0,1052,1.0,6,5,1,1,0,1,0,1,1,1.0,3,1.0,1966
2038310091,450000,0.1492,0,0,56.0,2564,1.0,6,4,0,0,0,0,0,0,1,2.0,3,1.75,1990
2039180030,440000,0.1119,0,0,56.0,1656,1.0,6,4,0,0,0,0,0,0,1,2.0,3,3.0,1987
2039240010,330000,0.0688,0,0,56.0,2123,0.8,6,5,0,1,1,1,0,0,0,2.0,5,3.0,1971
2039270051,495000,0.1492,0,0,56.0,2352,1.0,6,4,0,0,0,0,0,0,1,2.0,3,1.75,1982
2040130050,631000,0.1253,0,0,56.0,1857,1.0,6,6,0,1,0,1,0,1,1,1.5,3,1.5,1992
2040210070,530000,0.0688,0,0,56.0,1994,1.0,6,4,0,0,0,0,0,0,1,1.5,4,1.75,1978
2080080030,325000,0.14800000000000002,0,0,943.0,1160,1.0,6,4,1,1,0,1,0,0,0,1.0,3,1.0,1995
2080330010,415000,0.218,1,0,943.0,1906,1.0,6,5,0,1,0,1,1,0,1,1.5,3,1.75,1995
2082120030,560000,0.1104,1,0,943.0,2156,1.0,6,5,0,1,1,1,0,1,0,1.5,5,4.0,1996
3037000700,660000,0.2863,0,1,1275.0,1896,1.0,6,4,1,1,1,1,0,1,2,2.0,3,2.0,1990
3037001490,476100,0.3351,0,0,1275.0,2295,1.0,6,6,0,0,0,1,1,0,1,2.0,4,2.5,1995
3037200011,610000,0.3888,0,1,1275.0,1944,1.0,6,4,0,0,0,0,0,0,1,1.0,2,1.0,1988
3037200820,359999,0.4354,0,0,1275.0,1576,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.5,2018
3048500070,280000,0.2297,0,0,6433.0,1608,1.0,6,5,0,0,0,0,1,0,2,2.0,3,2.5,1992
3085000640,240950,0.1721,0,0,1351.0,1020,1.0,6,4,0,0,0,1,0,0,1,1.0,3,1.0,1995
3085002010,135000,0.1147,0,0,1351.0,748,1.0,6,4,1,0,0,1,0,0,1,1.0,1,1.0,1989
3100001860,213500,0.2295,0,0,5407.0,1284,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.5,1978
3100002860,232000,0.1147,0,0,5407.0,864,1.0,6,3,0,0,0,1,0,1,0,1.0,3,1.0,1994
3140210200,222000,0.1377,0,0,1054.0,1172,1.0,6,4,0,0,0,0,1,0,0,1.0,3,1.0,1985
3140210280,325000,0.1377,0,0,1054.0,1292,1.0,6,4,0,0,0,1,0,0,0,1.0,3,1.75,1995
3140210350,345000,0.1377,0,0,1054.0,992,1.0,6,4,0,0,0,0,1,0,0,1.0,3,1.0,2002
3165320800,370000,0.1472,0,0,1054.0,1386,1.0,6,5,0,0,0,1,1,0,0,1.5,4,2.0,2002
3165321060,401000,0.1423,1,0,1054.0,1688,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.25,1988
3165350280,377000,0.1641,0,0,1054.0,1564,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1991
2255760500,355000,0.2295,0,0,46.0,2584,1.0,6,5,0,0,0,1,1,0,1,2.0,4,2.25,1983
2255780420,416100,0.2295,0,0,46.0,2364,1.0,6,5,0,0,0,1,1,0,1,2.0,5,2.5,2004
2263200141,375000,0.6887,0,0,149.0,2054,1.0,6,5,0,0,0,1,1,0,2,2.0,3,2.25,1987
2288300080,270000,0.2203,0,0,5407.0,1284,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.0,1992
2288500020,335000,0.1278,1,0,1054.0,1676,1.0,6,5,0,1,0,1,0,0,0,2.0,2,1.5,1993
2290000720,525000,0.07,0,0,56.0,1818,1.0,6,6,0,1,1,0,0,1,1,1.5,4,2.0,1980
2290001120,425000,0.0895,0,0,56.0,1900,1.0,6,5,0,1,1,0,0,0,1,1.5,4,2.5,1974
2290001340,620000,0.1262,0,0,56.0,2215,1.0,6,4,0,0,0,0,0,0,1,1.5,5,2.75,1995
2305000680,746000,0.2353,1,0,46.0,1968,1.0,6,7,0,1,1,1,1,0,2,2.0,4,3.5,2006
2305000740,469000,0.2735,1,0,46.0,1458,1.0,6,4,0,0,0,0,0,0,1,1.0,2,1.5,1975
2305001320,640000,0.1308,1,0,46.0,2394,1.0,6,7,0,1,1,1,0,0,1,2.0,3,2.25,2004
2305002050,279500,0.2099,1,0,1351.0,2050,0.6,6,7,0,1,0,0,1,0,1,1.0,3,3.25,2018
2320000961,271000,0.1649,0,0,943.0,1600,1.0,6,4,0,0,0,1,1,0,2,2.0,1,1.75,1987
2320001261,200000,0.132,0,0,943.0,676,1.0,6,4,1,0,0,1,0,0,0,1.0,3,1.0,1956
2320001334,350000,0.1111,0,0,943.0,1906,0.8,6,5,0,0,0,1,1,0,1,2.0,3,3.0,2017
2320001335,349950,0.1148,0,0,943.0,2009,0.62,6,5,0,0,0,1,1,0,0,2.0,4,2.5,2017
2320001530,122342,0.0989,0,0,943.0,880,1.0,5,4,0,0,0,0,0,0,0,1.0,2,1.0,1980
2320002010,105000,0.132,0,0,943.0,592,1.0,6,3,0,0,0,0,0,0,0,1.0,1,1.0,1956
2320002250,200000,0.132,0,0,943.0,1112,1.0,6,2,0,0,0,0,0,0,0,1.0,3,1.5,1973
2335200300,316000,0.2961,0,0,46.0,1120,1.0,6,5,0,0,0,0,1,0,1,1.0,3,1.0,2000
2335200620,242000,0.1974,0,0,46.0,999,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.0,1984
2335200980,275000,0.1836,0,0,46.0,1208,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.5,1982
2375630190,343000,0.1976,0,0,1054.0,1556,1.0,6,5,0,0,0,1,1,0,2,2.0,3,2.5,1987
2387540030,379900,0.1682,0,0,1351.0,2199,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.25,1983
2387610320,389500,0.198,0,0,1351.0,1558,1.0,6,5,0,0,0,1,1,0,1,1.0,3,2.25,1996
2387800010,162500,0.1998,0,0,1351.0,972,1.0,6,4,0,0,0,1,0,0,1,1.0,2,1.75,1986
2434020120,345000,0.2295,0,0,6433.0,1717,1.0,6,5,0,0,0,1,1,0,1,2.0,3,2.5,1992
2440000610,140000,0.1147,0,0,4215.0,768,1.0,5,3,0,0,0,0,0,0,0,1.0,2,1.0,1971
2445220460,221000,0.1528,0,0,943.0,1368,1.0,6,4,0,0,0,0,0,0,0,2.0,2,1.75,1986
2465000660,435000,0.1377,0,0,1054.0,1853,1.0,6,4,0,0,0,0,0,0,1,1.5,5,1.0,1978
2485300480,267000,0.3136,0,0,1349.0,1224,1.0,6,4,0,0,0,0,1,0,0,1.0,2,2.0,2007
2505500110,285000,0.5214,0,0,5407.0,2208,1.0,6,4,0,0,0,0,0,0,1,1.0,3,1.5,1988
2505540050,293000,0.2317,0,0,5407.0,1688,1.0,6,5,0,0,0,1,1,0,1,2.0,3,1.75,1988
2505550290,284000,0.2869,0,0,5407.0,1622,1.0,6,4,0,0,0,1,1,0,1,2.0,3,1.75,1988
2505560020,253000,0.2541,0,0,1349.0,1260,1.0,6,5,0,0,0,1,1,0,1,1.0,3,1.75,1990
2510000700,380000,0.264,0,0,1351.0,1856,1.0,6,4,0,0,0,0,0,0,1,1.0,2,1.0,1991
2520200101,334000,0.2066,0,0,943.0,2046,1.0,5,4,0,0,0,0,1,0,1,1.0,4,1.75,1976
2520200390,170000,0.1377,0,0,943.0,1634,1.0,5,2,0,0,0,0,0,0,0,1.0,3,1.0,1976
2520300551,315000,0.2066,0,0,943.0,1156,1.0,6,4,1,0,0,1,1,0,0,1.0,2,1.75,1982
2520300621,270000,0.1377,0,0,943.0,1488,1.0,6,4,0,0,0,1,0,1,0,1.5,3,1.0,1978
2530400052,297500,0.1651,0,0,88.0,1592,1.0,6,5,0,0,0,1,1,0,0,2.0,3,2.5,1995
2082260010,445830,0.1492,1,0,943.0,2560,1.0,6,5,0,1,0,1,0,0,1,1.5,3,2.5,1993
2082400020,155000,0.1492,0,0,943.0,1397,1.0,6,3,0,1,0,1,0,1,0,1.5,4,1.75,1956
2083100030,148498,0.0826,0,0,943.0,768,1.0,6,3,0,0,0,1,0,0,0,1.0,1,1.0,1968
2083280020,280000,0.1195,0,0,943.0,1919,1.0,6,4,0,0,0,0,0,0,0,1.5,3,1.75,1980
2083330040,197800,0.0918,0,0,943.0,780,1.0,6,4,1,0,0,1,0,1,0,1.0,2,1.0,1987
2084220030,255250,0.1492,0,0,943.0,1040,1.0,5,3,1,1,0,1,0,0,1,1.0,2,1.0,1962
2084320010,270000,0.1492,0,0,943.0,1620,1.0,6,4,0,0,0,1,0,1,0,1.5,4,1.75,1978
2084370020,269995,0.1492,0,0,943.0,1324,1.0,6,4,1,1,1,1,0,1,1,1.0,4,1.75,1980
2084380060,210000,0.1492,0,0,943.0,860,1.0,5,4,0,1,0,1,0,0,0,1.0,2,1.0,1970
2085060040,149990,0.1492,0,0,943.0,782,1.0,6,3,0,0,0,0,0,0,0,1.0,2,1.0,1974
2085080080,290000,0.1104,0,0,943.0,1328,1.0,6,4,0,0,0,1,0,0,1,1.5,2,2.0,1982
2085260050,231050,0.1492,0,0,943.0,1432,1.0,6,4,0,0,0,0,0,0,0,1.0,4,1.0,1966
2086250010,279000,0.0746,0,0,943.0,704,1.0,6,3,1,1,1,1,0,1,0,1.0,3,1.75,1990
2087310050,250000,0.1492,0,0,943.0,1336,1.0,5,4,0,0,0,0,0,0,1,1.0,4,1.75,1942
2088310050,238000,0.1119,0,0,943.0,1424,1.0,5,2,0,0,0,0,0,0,0,1.5,3,1.0,1949
2100600380,390000,0.1262,0,0,1351.0,2259,1.0,6,6,0,0,0,1,1,0,1,2.0,3,2.25,1992
2102000601,387000,0.2965,0,0,1351.0,1370,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.75,2000
2103400080,410000,0.182,0,0,1351.0,1874,1.0,6,4,0,0,0,1,1,0,1,2.0,3,2.0,1985
2145000620,487500,0.6826,0,0,6433.0,2676,1.0,6,5,0,0,0,1,1,0,1,2.0,4,3.75,1993
3225001020,275000,0.1434,0,0,943.0,1088,1.0,6,5,0,1,1,0,0,0,1,1.0,3,1.0,1988
3245001120,340000,0.0688,0,0,943.0,1560,1.0,6,3,0,0,0,0,0,0,0,2.0,3,1.5,1972
3245001210,228000,0.0585,0,0,943.0,928,1.0,6,4,0,0,0,0,0,0,0,1.0,1,1.0,1971
3245001883,350000,0.1606,0,0,943.0,2001,1.0,6,4,0,1,1,1,0,0,1,1.5,5,1.5,1969
3245003130,340000,0.1377,0,0,943.0,1440,1.0,6,2,0,0,0,0,0,0,0,1.0,3,1.0,1971
3245003191,365000,0.1377,0,0,943.0,2209,0.7,6,4,0,0,0,1,0,0,0,1.5,2,2.5,1980
3245003460,265000,0.1377,0,0,943.0,1646,1.0,5,2,0,0,0,0,0,0,1,1.5,2,1.0,1963
3245004580,355000,0.1377,0,0,943.0,1936,1.0,6,5,0,0,0,1,0,0,1,2.0,4,2.5,1985
3245005212,202500,0.0688,0,0,943.0,842,1.0,6,3,0,0,0,1,0,0,0,1.0,2,1.0,1975
3245005390,267800,0.0918,0,0,943.0,778,1.0,6,5,0,1,0,1,0,0,1,1.0,2,1.0,2000
3245005590,307000,0.1377,0,0,943.0,1337,1.0,6,5,0,1,1,0,0,0,1,1.0,3,1.75,1974
3245007020,375000,0.1377,0,0,943.0,2220,1.0,6,2,0,0,0,0,0,0,1,2.0,3,1.5,1971
3245008030,258000,0.1044,0,0,943.0,1000,1.0,6,4,1,1,0,1,0,0,0,1.0,3,1.0,1980
3260800060,265000,0.225,0,0,6433.0,992,1.0,6,5,0,0,0,0,1,0,1,1.0,3,1.75,1992
3305200410,239000,0.1952,0,0,1349.0,1068,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.75,1983
3305220790,273000,0.277,0,0,1349.0,1365,1.0,6,4,0,0,0,1,1,0,1,1.0,3,1.75,1984
3340200140,176000,0.14,0,0,46.0,720,1.0,6,3,0,0,0,0,1,0,1,1.0,2,1.0,1978
2530500065,273000,0.1147,0,0,88.0,1008,1.0,6,4,0,0,0,1,1,0,0,1.0,3,1.0,1995
